respID,qID,altID,obsID,profileID,price,distance,DistancetoMetro,Squarefootage,CommunityWasherDryer,FitnessRoom,Parking,Washer_dryer_in_room,sewageandtrash,WaterPower,Allincluded
425,7,2,3399,1704,2500,Less than 1 Mile,Less than 5,500,1,0,1,0,1,0,0
425,7,3,3399,128,2000,Less than 1 Mile,15/5,600,1,0,0,0,0,0,0
425,8,1,3400,6457,1500,About 3 miles,Less than 5,More than 750,1,1,1,1,0,0,1
425,8,2,3400,1067,2000,About 3 miles,10/2.5,500,1,0,1,1,0,0,0
425,8,3,3400,4693,1500,About 3 miles,15/5,More than 750,1,0,0,1,1,1,0
426,1,1,3401,5474,2000,Less than 1 Mile,15/5,600,1,1,0,0,0,0,1
426,1,2,3401,9314,2000,More than 5 mils,15/5,More than 750,0,1,0,0,1,1,1
426,1,3,3401,9070,1500,More than 5 mils,15/5,More than 750,1,1,1,1,0,1,1
426,2,1,3402,8585,2000,More than 5 mils,15/5,More than 750,1,0,0,1,0,1,1
426,2,2,3402,8662,1500,About 3 miles,15/5,More than 750,0,1,0,1,0,1,1
426,2,3,3402,869,2000,About 3 miles,Less than 5,More than 750,0,1,0,1,0,0,0
426,3,1,3403,6602,2000,About 3 miles,10/2.5,600,1,0,0,0,1,0,1
426,3,2,3403,3806,2000,More than 5 mils,15/5,More than 750,0,1,1,1,0,1,0
426,3,3,3403,981,2500,More than 5 mils,Less than 5,500,0,0,1,1,0,0,0
426,4,1,3404,2738,2000,Less than 1 Mile,10/2.5,More than 750,1,0,0,0,0,1,0
426,4,2,3404,4317,2500,About 3 miles,15/5,500,1,0,1,0,1,1,0
426,4,3,3404,9471,2500,Less than 1 Mile,15/5,More than 750,0,0,1,0,1,1,1
426,5,1,3405,6435,2500,More than 5 mils,Less than 5,600,1,1,1,1,0,0,1
426,5,2,3405,6264,2500,More than 5 mils,15/5,500,1,0,1,1,0,0,1
426,5,3,3405,3137,2000,About 3 miles,Less than 5,More than 750,0,1,1,0,0,1,0
426,6,1,3406,5412,2500,Less than 1 Mile,10/2.5,More than 750,0,1,0,0,0,0,1
426,6,2,3406,5492,2000,Less than 1 Mile,10/2.5,More than 750,1,1,0,0,0,0,1
426,6,3,3406,9147,2500,Less than 1 Mile,15/5,More than 750,0,0,0,0,1,1,1
426,7,1,3407,9740,2000,Less than 1 Mile,15/5,500,0,0,0,1,1,1,1
426,7,2,3407,5085,2500,More than 5 mils,Less than 5,More than 750,0,1,1,1,1,1,0
426,7,3,3407,1302,2500,About 3 miles,Less than 5,500,0,0,0,0,1,0,0
426,8,1,3408,8328,2500,Less than 1 Mile,10/2.5,More than 750,0,1,1,0,0,1,1
426,8,2,3408,5322,2500,Less than 1 Mile,Less than 5,More than 750,1,0,0,0,0,0,1
426,8,3,3408,3806,2000,More than 5 mils,15/5,More than 750,0,1,1,1,0,1,0
427,1,1,3409,6885,2500,More than 5 mils,15/5,More than 750,0,0,1,0,1,0,1
427,1,2,3409,101,2000,Less than 1 Mile,15/5,500,1,0,0,0,0,0,0
427,1,3,3409,1920,2500,Less than 1 Mile,Less than 5,More than 750,1,1,1,0,1,0,0
427,2,1,3410,4368,2500,Less than 1 Mile,15/5,More than 750,1,0,1,0,1,1,0
427,2,2,3410,5433,2500,About 3 miles,Less than 5,500,1,1,0,0,0,0,1
427,2,3,3410,7806,2500,Less than 1 Mile,Less than 5,600,0,0,0,0,0,1,1
427,3,1,3411,10147,1500,About 3 miles,15/5,500,1,0,1,1,1,1,1
427,3,2,3411,3489,2500,About 3 miles,Less than 5,500,1,1,0,1,0,1,0
427,3,3,3411,7823,2000,Less than 1 Mile,15/5,600,0,0,0,0,0,1,1
427,4,1,3412,4751,2000,More than 5 mils,15/5,600,0,1,0,1,1,1,0
427,4,2,3412,388,1500,Less than 1 Mile,10/2.5,More than 750,0,0,1,0,0,0,0
427,4,3,3412,9955,1500,Less than 1 Mile,15/5,More than 750,0,1,0,1,1,1,1
427,5,1,3413,1105,1500,More than 5 mils,15/5,600,1,0,1,1,0,0,0
427,5,2,3413,8949,2500,Less than 1 Mile,10/2.5,600,0,1,1,1,0,1,1
427,5,3,3413,2819,2000,Less than 1 Mile,10/2.5,More than 750,0,1,0,0,0,1,0
427,6,1,3414,1263,2500,Less than 1 Mile,15/5,600,1,1,1,1,0,0,0
427,6,2,3414,5403,2500,Less than 1 Mile,Less than 5,More than 750,0,1,0,0,0,0,1
427,6,3,3414,2367,2500,More than 5 mils,10/2.5,500,1,0,1,1,1,0,0
427,7,1,3415,7624,1500,Less than 1 Mile,10/2.5,500,0,1,1,1,1,0,1
427,7,2,3415,2995,1500,More than 5 mils,15/5,More than 750,0,0,1,0,0,1,0
427,7,3,3415,6132,2500,Less than 1 Mile,Less than 5,More than 750,1,1,0,1,0,0,1
427,8,1,3416,3298,1500,About 3 miles,Less than 5,More than 750,0,0,0,1,0,1,0
427,8,2,3416,936,2500,More than 5 mils,10/2.5,600,1,1,0,1,0,0,0
427,8,3,3416,8432,2000,More than 5 mils,Less than 5,500,0,0,0,1,0,1,1
428,1,1,3417,2449,1500,Less than 1 Mile,15/5,500,0,1,1,1,1,0,0
428,1,2,3417,178,1500,More than 5 mils,10/2.5,500,0,1,0,0,0,0,0
428,1,3,3417,35,2000,More than 5 mils,Less than 5,600,0,0,0,0,0,0,0
428,2,1,3418,6660,2500,More than 5 mils,10/2.5,500,0,1,0,0,1,0,1
428,2,2,3418,8070,2500,About 3 miles,15/5,600,1,1,0,0,0,1,1
428,2,3,3418,4326,2500,About 3 miles,Less than 5,600,1,0,1,0,1,1,0
428,3,1,3419,3969,2500,More than 5 mils,15/5,More than 750,0,0,0,0,1,1,0
428,3,2,3419,4518,2500,More than 5 mils,Less than 5,More than 750,1,1,1,0,1,1,0
428,3,3,3419,8822,2000,Less than 1 Mile,15/5,More than 750,0,0,1,1,0,1,1
428,4,1,3420,8838,2500,More than 5 mils,Less than 5,500,1,0,1,1,0,1,1
428,4,2,3420,5733,2500,More than 5 mils,Less than 5,More than 750,0,1,1,0,0,0,1
428,4,3,3420,10351,1500,Less than 1 Mile,10/2.5,More than 750,1,1,1,1,1,1,1
428,5,1,3421,9245,2000,Less than 1 Mile,10/2.5,500,0,1,0,0,1,1,1
428,5,2,3421,7360,1500,More than 5 mils,10/2.5,More than 750,0,1,0,1,1,0,1
428,5,3,3421,9349,1500,More than 5 mils,Less than 5,600,1,1,0,0,1,1,1
428,6,1,3422,2388,2500,Less than 1 Mile,10/2.5,600,1,0,1,1,1,0,0
428,6,2,3422,4388,2000,About 3 miles,10/2.5,500,0,1,1,0,1,1,0
428,6,3,3422,5154,2500,About 3 miles,15/5,600,1,1,1,1,1,1,0
428,7,1,3423,5636,2000,Less than 1 Mile,15/5,600,1,0,1,0,0,0,1
428,7,2,3423,2683,1500,Less than 1 Mile,10/2.5,500,1,0,0,0,0,1,0
428,7,3,3423,3538,1500,Less than 1 Mile,Less than 5,More than 750,1,1,0,1,0,1,0
428,8,1,3424,2916,2500,More than 5 mils,15/5,More than 750,1,1,0,0,0,1,0
428,8,2,3424,7952,2000,About 3 miles,10/2.5,500,0,1,0,0,0,1,1
428,8,3,3424,8057,2000,Less than 1 Mile,10/2.5,600,1,1,0,0,0,1,1
429,1,1,3425,10066,1500,About 3 miles,15/5,500,0,0,1,1,1,1,1
429,1,2,3425,1146,2500,Less than 1 Mile,10/2.5,500,0,1,1,1,0,0,0
429,1,3,3425,7699,1500,About 3 miles,Less than 5,500,1,1,1,1,1,0,1
429,2,1,3426,905,2000,About 3 miles,10/2.5,500,1,1,0,1,0,0,0
429,2,2,3426,5186,2000,Less than 1 Mile,Less than 5,500,0,0,0,0,0,0,1
429,2,3,3426,4566,2500,Less than 1 Mile,Less than 5,600,0,0,0,1,1,1,0
429,3,1,3427,695,2000,Less than 1 Mile,15/5,600,0,0,0,1,0,0,0
429,3,2,3427,3219,2500,About 3 miles,Less than 5,More than 750,1,1,1,0,0,1,0
429,3,3,3427,8361,2500,More than 5 mils,10/2.5,500,1,1,1,0,0,1,1
429,4,1,3428,4745,2000,Less than 1 Mile,15/5,600,0,1,0,1,1,1,0
429,4,2,3428,8300,2000,Less than 1 Mile,10/2.5,600,0,1,1,0,0,1,1
429,4,3,3428,8815,1500,About 3 miles,10/2.5,More than 750,0,0,1,1,0,1,1
429,5,1,3429,6852,2500,Less than 1 Mile,15/5,600,0,0,1,0,1,0,1
429,5,2,3429,632,2000,Less than 1 Mile,10/2.5,More than 750,1,1,1,0,0,0,0
429,5,3,3429,2609,2000,More than 5 mils,10/2.5,500,0,0,0,0,0,1,0
429,6,1,3430,6125,2000,About 3 miles,15/5,600,1,1,0,1,0,0,1
429,6,2,3430,7118,2000,More than 5 mils,10/2.5,More than 750,1,1,1,0,1,0,1
429,6,3,3430,2791,1500,Less than 1 Mile,10/2.5,600,0,1,0,0,0,1,0
429,7,1,3431,5925,2500,Less than 1 Mile,10/2.5,500,1,0,0,1,0,0,1
429,7,2,3431,8227,1500,Less than 1 Mile,15/5,600,1,0,1,0,0,1,1
429,7,3,3431,2394,2500,More than 5 mils,10/2.5,600,1,0,1,1,1,0,0
429,8,1,3432,6745,1500,About 3 miles,15/5,500,1,1,0,0,1,0,1
429,8,2,3432,1902,2500,Less than 1 Mile,10/2.5,600,1,1,1,0,1,0,0
429,8,3,3432,4200,2500,About 3 miles,10/2.5,More than 750,1,1,0,0,1,1,0
430,1,1,3433,9766,1500,Less than 1 Mile,15/5,600,0,0,0,1,1,1,1
430,1,2,3433,5248,1500,Less than 1 Mile,10/2.5,More than 750,0,0,0,0,0,0,1
430,1,3,3433,4321,1500,Less than 1 Mile,Less than 5,600,1,0,1,0,1,1,0
430,2,1,3434,3442,1500,About 3 miles,10/2.5,600,0,1,0,1,0,1,0
430,2,2,3434,848,2000,Less than 1 Mile,10/2.5,600,0,1,0,1,0,0,0
430,2,3,3434,5546,2000,Less than 1 Mile,10/2.5,600,0,0,1,0,0,0,1
430,3,1,3435,5092,1500,More than 5 mils,10/2.5,More than 750,0,1,1,1,1,1,0
430,3,2,3435,6782,2000,About 3 miles,Less than 5,More than 750,1,1,0,0,1,0,1
430,3,3,3435,7003,1500,Less than 1 Mile,10/2.5,600,0,1,1,0,1,0,1
430,4,1,3436,2658,2500,Less than 1 Mile,10/2.5,More than 750,0,0,0,0,0,1,0
430,4,2,3436,6600,2500,Less than 1 Mile,10/2.5,600,1,0,0,0,1,0,1
430,4,3,3436,2527,1500,More than 5 mils,10/2.5,500,1,1,1,1,1,0,0
430,5,1,3437,1007,2000,More than 5 mils,Less than 5,600,0,0,1,1,0,0,0
430,5,2,3437,65,2000,Less than 1 Mile,10/2.5,More than 750,0,0,0,0,0,0,0
430,5,3,3437,7201,1500,Less than 1 Mile,15/5,More than 750,0,0,0,1,1,0,1
430,6,1,3438,2518,1500,More than 5 mils,Less than 5,500,1,1,1,1,1,0,0
430,6,2,3438,1753,1500,More than 5 mils,15/5,600,1,0,1,0,1,0,0
430,6,3,3438,2750,2000,About 3 miles,15/5,More than 750,1,0,0,0,0,1,0
430,7,1,3439,398,2000,Less than 1 Mile,15/5,More than 750,0,0,1,0,0,0,0
430,7,2,3439,3266,2000,More than 5 mils,15/5,500,0,0,0,1,0,1,0
430,7,3,3439,4518,2500,More than 5 mils,Less than 5,More than 750,1,1,1,0,1,1,0
430,8,1,3440,6842,2000,Less than 1 Mile,10/2.5,600,0,0,1,0,1,0,1
430,8,2,3440,8321,2000,About 3 miles,Less than 5,More than 750,0,1,1,0,0,1,1
430,8,3,3440,327,2500,Less than 1 Mile,Less than 5,500,0,0,1,0,0,0,0
431,1,1,3441,9411,2500,About 3 miles,10/2.5,500,0,0,1,0,1,1,1
431,1,2,3441,10257,2500,About 3 miles,15/5,600,0,1,1,1,1,1,1
431,1,3,3441,6105,2500,Less than 1 Mile,Less than 5,600,1,1,0,1,0,0,1
431,2,1,3442,1586,2000,Less than 1 Mile,15/5,600,1,1,0,0,1,0,0
431,2,2,3442,4879,1500,Less than 1 Mile,15/5,500,0,0,1,1,1,1,0
431,2,3,3442,368,2000,More than 5 mils,10/2.5,600,0,0,1,0,0,0,0
431,3,1,3443,9041,2000,About 3 miles,15/5,600,1,1,1,1,0,1,1
431,3,2,3443,7013,2000,Less than 1 Mile,15/5,600,0,1,1,0,1,0,1
431,3,3,3443,1772,2000,More than 5 mils,10/2.5,More than 750,1,0,1,0,1,0,0
431,4,1,3444,1335,2500,Less than 1 Mile,10/2.5,600,0,0,0,0,1,0,0
431,4,2,3444,9906,2500,About 3 miles,15/5,500,0,1,0,1,1,1,1
431,4,3,3444,4984,1500,More than 5 mils,10/2.5,600,1,0,1,1,1,1,0
431,5,1,3445,1667,2000,Less than 1 Mile,15/5,600,0,0,1,0,1,0,0
431,5,2,3445,1223,2000,More than 5 mils,Less than 5,500,1,1,1,1,0,0,0
431,5,3,3445,10245,2500,Less than 1 Mile,10/2.5,600,0,1,1,1,1,1,1
431,6,1,3446,4857,2500,About 3 miles,15/5,More than 750,1,1,0,1,1,1,0
431,6,2,3446,1580,2000,About 3 miles,10/2.5,600,1,1,0,0,1,0,0
431,6,3,3446,10231,1500,More than 5 mils,15/5,500,0,1,1,1,1,1,1
431,7,1,3447,1011,2500,Less than 1 Mile,10/2.5,600,0,0,1,1,0,0,0
431,7,2,3447,3847,1500,About 3 miles,10/2.5,600,1,1,1,1,0,1,0
431,7,3,3447,7854,2500,About 3 miles,15/5,More than 750,0,0,0,0,0,1,1
431,8,1,3448,814,1500,About 3 miles,Less than 5,500,0,1,0,1,0,0,0
431,8,2,3448,3327,2500,About 3 miles,Less than 5,500,1,0,0,1,0,1,0
431,8,3,3448,8801,2000,More than 5 mils,15/5,600,0,0,1,1,0,1,1
432,1,1,3449,4320,2500,More than 5 mils,15/5,500,1,0,1,0,1,1,0
432,1,2,3449,8321,2000,About 3 miles,Less than 5,More than 750,0,1,1,0,0,1,1
432,1,3,3449,2838,2500,Less than 1 Mile,Less than 5,500,1,1,0,0,0,1,0
432,2,1,3450,6461,2000,More than 5 mils,Less than 5,More than 750,1,1,1,1,0,0,1
432,2,2,3450,6379,1500,More than 5 mils,Less than 5,More than 750,0,1,1,1,0,0,1
432,2,3,3450,2298,2500,Less than 1 Mile,Less than 5,600,0,0,1,1,1,0,0
432,3,1,3451,1427,2000,About 3 miles,15/5,600,1,0,0,0,1,0,0
432,3,2,3451,7899,2500,About 3 miles,10/2.5,600,1,0,0,0,0,1,1
432,3,3,3451,3383,2000,More than 5 mils,Less than 5,More than 750,1,0,0,1,0,1,0
432,4,1,3452,6417,2500,More than 5 mils,10/2.5,500,1,1,1,1,0,0,1
432,4,2,3452,294,2500,About 3 miles,15/5,600,1,1,0,0,0,0,0
432,4,3,3452,6475,1500,About 3 miles,15/5,More than 750,1,1,1,1,0,0,1
432,5,1,3453,388,1500,Less than 1 Mile,10/2.5,More than 750,0,0,1,0,0,0,0
432,5,2,3453,3002,2000,About 3 miles,Less than 5,500,1,0,1,0,0,1,0
432,5,3,3453,935,2000,More than 5 mils,10/2.5,600,1,1,0,1,0,0,0
432,6,1,3454,347,2000,About 3 miles,15/5,500,0,0,1,0,0,0,0
432,6,2,3454,9645,2500,About 3 miles,Less than 5,500,1,1,1,0,1,1,1
432,6,3,3454,7271,2000,More than 5 mils,Less than 5,More than 750,1,0,0,1,1,0,1
432,7,1,3455,8348,2000,About 3 miles,Less than 5,500,1,1,1,0,0,1,1
432,7,2,3455,1885,1500,About 3 miles,15/5,500,1,1,1,0,1,0,0
432,7,3,3455,7604,2000,More than 5 mils,10/2.5,More than 750,1,0,1,1,1,0,1
432,8,1,3456,7053,2500,About 3 miles,Less than 5,500,1,1,1,0,1,0,1
432,8,2,3456,3098,2000,Less than 1 Mile,15/5,500,0,1,1,0,0,1,0
432,8,3,3456,6114,2500,Less than 1 Mile,10/2.5,600,1,1,0,1,0,0,1
433,1,1,3457,3077,2000,More than 5 mils,15/5,More than 750,1,0,1,0,0,1,0
433,1,2,3457,9053,2000,More than 5 mils,Less than 5,More than 750,1,1,1,1,0,1,1
433,1,3,3457,364,1500,About 3 miles,10/2.5,600,0,0,1,0,0,0,0
433,2,1,3458,8447,2000,About 3 miles,15/5,500,0,0,0,1,0,1,1
433,2,2,3458,9884,2000,Less than 1 Mile,Less than 5,500,0,1,0,1,1,1,1
433,2,3,3458,3505,1500,About 3 miles,15/5,500,1,1,0,1,0,1,0
433,3,1,3459,647,2000,More than 5 mils,15/5,More than 750,1,1,1,0,0,0,0
433,3,2,3459,8719,1500,More than 5 mils,15/5,600,1,1,0,1,0,1,1
433,3,3,3459,1943,2000,More than 5 mils,15/5,More than 750,1,1,1,0,1,0,0
433,4,1,3460,7025,2000,About 3 miles,Less than 5,More than 750,0,1,1,0,1,0,1
433,4,2,3460,10143,2500,More than 5 mils,10/2.5,500,1,0,1,1,1,1,1
433,4,3,3460,5111,2000,More than 5 mils,Less than 5,500,1,1,1,1,1,1,0
433,5,1,3461,2224,1500,Less than 1 Mile,10/2.5,600,1,1,0,1,1,0,0
433,5,2,3461,895,1500,About 3 miles,Less than 5,500,1,1,0,1,0,0,0
433,5,3,3461,3329,2000,More than 5 mils,Less than 5,500,1,0,0,1,0,1,0
433,6,1,3462,3346,1500,More than 5 mils,15/5,500,1,0,0,1,0,1,0
433,6,2,3462,8965,1500,Less than 1 Mile,Less than 5,More than 750,0,1,1,1,0,1,1
433,6,3,3462,8294,2000,About 3 miles,Less than 5,600,0,1,1,0,0,1,1
433,7,1,3463,428,2000,About 3 miles,15/5,500,1,0,1,0,0,0,0
433,7,2,3463,6194,2000,Less than 1 Mile,10/2.5,600,0,0,1,1,0,0,1
433,7,3,3463,10180,1500,Less than 1 Mile,Less than 5,More than 750,1,0,1,1,1,1,1
433,8,1,3464,6083,2000,More than 5 mils,Less than 5,500,1,1,0,1,0,0,1
433,8,2,3464,1344,2500,Less than 1 Mile,15/5,600,0,0,0,0,1,0,0
433,8,3,3464,290,2000,Less than 1 Mile,15/5,600,1,1,0,0,0,0,0
434,1,1,3465,2928,2500,Less than 1 Mile,10/2.5,500,0,0,1,0,0,1,0
434,1,2,3465,5463,2500,More than 5 mils,Less than 5,600,1,1,0,0,0,0,1
434,1,3,3465,3140,2000,More than 5 mils,Less than 5,More than 750,0,1,1,0,0,1,0
434,2,1,3466,1727,2000,More than 5 mils,15/5,500,1,0,1,0,1,0,0
434,2,2,3466,9548,2000,More than 5 mils,10/2.5,More than 750,1,0,1,0,1,1,1
434,2,3,3466,923,2000,About 3 miles,Less than 5,600,1,1,0,1,0,0,0
434,3,1,3467,7692,2500,About 3 miles,15/5,More than 750,0,1,1,1,1,0,1
434,3,2,3467,9342,2500,More than 5 mils,15/5,500,1,1,0,0,1,1,1
434,3,3,3467,1459,1500,Less than 1 Mile,Less than 5,500,0,1,0,0,1,0,0
434,4,1,3468,2863,1500,Less than 1 Mile,Less than 5,600,1,1,0,0,0,1,0
434,4,2,3468,4342,1500,About 3 miles,15/5,600,1,0,1,0,1,1,0
434,4,3,3468,1059,2500,About 3 miles,Less than 5,500,1,0,1,1,0,0,0
434,5,1,3469,1698,2500,About 3 miles,15/5,More than 750,0,0,1,0,1,0,0
434,5,2,3469,3723,2500,About 3 miles,15/5,More than 750,1,0,1,1,0,1,0
434,5,3,3469,9828,2500,More than 5 mils,15/5,500,1,0,0,1,1,1,1
434,6,1,3470,3548,2000,Less than 1 Mile,10/2.5,More than 750,1,1,0,1,0,1,0
434,6,2,3470,7182,2500,More than 5 mils,15/5,600,0,0,0,1,1,0,1
434,6,3,3470,440,2000,More than 5 mils,Less than 5,600,1,0,1,0,0,0,0
434,7,1,3471,8162,2000,More than 5 mils,Less than 5,More than 750,0,0,1,0,0,1,1
434,7,2,3471,900,2500,More than 5 mils,Less than 5,500,1,1,0,1,0,0,0
434,7,3,3471,5211,2500,More than 5 mils,15/5,500,0,0,0,0,0,0,1
434,8,1,3472,8417,2000,Less than 1 Mile,15/5,More than 750,1,1,1,0,0,1,1
434,8,2,3472,8429,2000,About 3 miles,Less than 5,500,0,0,0,1,0,1,1
434,8,3,3472,4743,2500,More than 5 mils,10/2.5,600,0,1,0,1,1,1,0
435,1,1,3473,7817,2000,About 3 miles,10/2.5,600,0,0,0,0,0,1,1
435,1,2,3473,6087,2500,Less than 1 Mile,10/2.5,500,1,1,0,1,0,0,1
435,1,3,3473,9943,1500,More than 5 mils,Less than 5,More than 750,0,1,0,1,1,1,1
435,2,1,3474,4942,1500,Less than 1 Mile,Less than 5,500,1,0,1,1,1,1,0
435,2,2,3474,9739,1500,Less than 1 Mile,15/5,500,0,0,0,1,1,1,1
435,2,3,3474,8978,2000,About 3 miles,10/2.5,More than 750,0,1,1,1,0,1,1
435,3,1,3475,2841,2500,About 3 miles,Less than 5,500,1,1,0,0,0,1,0
435,3,2,3475,8831,2000,Less than 1 Mile,Less than 5,500,1,0,1,1,0,1,1
435,3,3,3475,7631,2000,More than 5 mils,10/2.5,500,0,1,1,1,1,0,1
435,4,1,3476,7676,2000,More than 5 mils,Less than 5,More than 750,0,1,1,1,1,0,1
435,4,2,3476,2926,1500,Less than 1 Mile,10/2.5,500,0,0,1,0,0,1,0
435,4,3,3476,9930,2500,Less than 1 Mile,15/5,600,0,1,0,1,1,1,1
435,5,1,3477,1473,2500,About 3 miles,10/2.5,500,0,1,0,0,1,0,0
435,5,2,3477,3898,1500,Less than 1 Mile,10/2.5,500,0,0,0,0,1,1,0
435,5,3,3477,4685,2000,About 3 miles,10/2.5,More than 750,1,0,0,1,1,1,0
435,6,1,3478,6593,2000,About 3 miles,Less than 5,600,1,0,0,0,1,0,1
435,6,2,3478,1356,2500,About 3 miles,Less than 5,More than 750,0,0,0,0,1,0,0
435,6,3,3478,8284,1500,About 3 miles,15/5,500,0,1,1,0,0,1,1
435,7,1,3479,569,2000,Less than 1 Mile,Less than 5,500,1,1,1,0,0,0,0
435,7,2,3479,654,2500,About 3 miles,Less than 5,500,0,0,0,1,0,0,0
435,7,3,3479,4222,1500,Less than 1 Mile,10/2.5,500,0,0,1,0,1,1,0
435,8,1,3480,10335,2500,Less than 1 Mile,15/5,600,1,1,1,1,1,1,1
435,8,2,3480,2392,1500,More than 5 mils,10/2.5,600,1,0,1,1,1,0,0
435,8,3,3480,1933,1500,More than 5 mils,10/2.5,More than 750,1,1,1,0,1,0,0
436,1,1,3481,7825,1500,About 3 miles,15/5,600,0,0,0,0,0,1,1
436,1,2,3481,4355,2000,More than 5 mils,Less than 5,More than 750,1,0,1,0,1,1,0
436,1,3,3481,7780,1500,About 3 miles,Less than 5,500,0,0,0,0,0,1,1
436,2,1,3482,1055,2000,Less than 1 Mile,Less than 5,500,1,0,1,1,0,0,0
436,2,2,3482,4022,2000,More than 5 mils,15/5,600,1,0,0,0,1,1,0
436,2,3,3482,4428,2500,More than 5 mils,15/5,600,0,1,1,0,1,1,0
436,3,1,3483,3511,1500,Less than 1 Mile,Less than 5,600,1,1,0,1,0,1,0
436,3,2,3483,6651,2500,More than 5 mils,Less than 5,500,0,1,0,0,1,0,1
436,3,3,3483,6551,2000,More than 5 mils,10/2.5,More than 750,0,0,0,0,1,0,1
436,4,1,3484,5244,2500,About 3 miles,Less than 5,More than 750,0,0,0,0,0,0,1
436,4,2,3484,4373,2000,More than 5 mils,15/5,More than 750,1,0,1,0,1,1,0
436,4,3,3484,2292,2500,About 3 miles,15/5,500,0,0,1,1,1,0,0
436,5,1,3485,9395,2000,More than 5 mils,15/5,More than 750,1,1,0,0,1,1,1
436,5,2,3485,8154,2500,More than 5 mils,15/5,600,0,0,1,0,0,1,1
436,5,3,3485,3539,2000,Less than 1 Mile,Less than 5,More than 750,1,1,0,1,0,1,0
436,6,1,3486,8909,2000,More than 5 mils,15/5,More than 750,1,0,1,1,0,1,1
436,6,2,3486,9727,1500,More than 5 mils,Less than 5,500,0,0,0,1,1,1,1
436,6,3,3486,8356,1500,About 3 miles,10/2.5,500,1,1,1,0,0,1,1
436,7,1,3487,7890,2500,About 3 miles,Less than 5,600,1,0,0,0,0,1,1
436,7,2,3487,4152,2500,Less than 1 Mile,15/5,500,1,1,0,0,1,1,0
436,7,3,3487,1475,2000,More than 5 mils,10/2.5,500,0,1,0,0,1,0,0
436,8,1,3488,3414,2500,Less than 1 Mile,10/2.5,500,0,1,0,1,0,1,0
436,8,2,3488,9228,2500,Less than 1 Mile,15/5,More than 750,1,0,0,0,1,1,1
436,8,3,3488,697,1500,About 3 miles,15/5,600,0,0,0,1,0,0,0
437,1,1,3489,8584,1500,More than 5 mils,15/5,More than 750,1,0,0,1,0,1,1
437,1,2,3489,3830,2000,About 3 miles,15/5,500,1,1,1,1,0,1,0
437,1,3,3489,3367,1500,Less than 1 Mile,15/5,600,1,0,0,1,0,1,0
437,2,1,3490,1797,2500,About 3 miles,10/2.5,500,0,1,1,0,1,0,0
437,2,2,3490,9225,2500,More than 5 mils,10/2.5,More than 750,1,0,0,0,1,1,1
437,2,3,3490,8052,2500,About 3 miles,Less than 5,600,1,1,0,0,0,1,1
437,3,1,3491,3448,1500,Less than 1 Mile,15/5,600,0,1,0,1,0,1,0
437,3,2,3491,254,2000,Less than 1 Mile,10/2.5,500,1,1,0,0,0,0,0
437,3,3,3491,10084,1500,About 3 miles,10/2.5,600,0,0,1,1,1,1,1
437,4,1,3492,7044,2500,About 3 miles,15/5,More than 750,0,1,1,0,1,0,1
437,4,2,3492,1590,2500,About 3 miles,15/5,600,1,1,0,0,1,0,0
437,4,3,3492,6689,2000,Less than 1 Mile,15/5,600,0,1,0,0,1,0,1
437,5,1,3493,1640,2000,Less than 1 Mile,15/5,500,0,0,1,0,1,0,0
437,5,2,3493,8425,1500,Less than 1 Mile,Less than 5,500,0,0,0,1,0,1,1
437,5,3,3493,4651,1500,More than 5 mils,Less than 5,600,1,0,0,1,1,1,0
437,6,1,3494,8629,1500,More than 5 mils,10/2.5,600,0,1,0,1,0,1,1
437,6,2,3494,9184,1500,About 3 miles,Less than 5,600,1,0,0,0,1,1,1
437,6,3,3494,9783,2500,More than 5 mils,Less than 5,More than 750,0,0,0,1,1,1,1
437,7,1,3495,7671,2500,Less than 1 Mile,Less than 5,More than 750,0,1,1,1,1,0,1
437,7,2,3495,5089,1500,About 3 miles,10/2.5,More than 750,0,1,1,1,1,1,0
437,7,3,3495,6339,2500,Less than 1 Mile,15/5,500,0,1,1,1,0,0,1
437,8,1,3496,7054,1500,More than 5 mils,Less than 5,500,1,1,1,0,1,0,1
437,8,2,3496,7487,2000,More than 5 mils,Less than 5,600,0,0,1,1,1,0,1
437,8,3,3496,622,1500,Less than 1 Mile,Less than 5,More than 750,1,1,1,0,0,0,0
438,1,1,3497,9929,2000,Less than 1 Mile,15/5,600,0,1,0,1,1,1,1
438,1,2,3497,3508,1500,More than 5 mils,15/5,500,1,1,0,1,0,1,0
438,1,3,3497,8041,1500,About 3 miles,15/5,500,1,1,0,0,0,1,1
438,2,1,3498,3896,2000,More than 5 mils,Less than 5,500,0,0,0,0,1,1,0
438,2,2,3498,6949,1500,Less than 1 Mile,10/2.5,More than 750,1,0,1,0,1,0,1
438,2,3,3498,152,2000,More than 5 mils,10/2.5,More than 750,1,0,0,0,0,0,0
438,3,1,3499,7283,2000,Less than 1 Mile,15/5,More than 750,1,0,0,1,1,0,1
438,3,2,3499,8792,2000,More than 5 mils,10/2.5,600,0,0,1,1,0,1,1
438,3,3,3499,9117,2500,More than 5 mils,10/2.5,600,0,0,0,0,1,1,1
438,4,1,3500,6192,2500,More than 5 mils,Less than 5,600,0,0,1,1,0,0,1
438,4,2,3500,9916,1500,More than 5 mils,Less than 5,600,0,1,0,1,1,1,1
438,4,3,3500,10302,2500,About 3 miles,10/2.5,500,1,1,1,1,1,1,1
